candidate_id,candidate_name,candidate_type,region_code,region_name,latitude,longitude,covered_grid_ids
candidate_15a2c0336ffbd6af,양전경로당,마을회관및경로당,48890430,삼가면,35.4258045,128.1375704,"[""라마57b14b""]"
candidate_15a77a5f359940a5,회양율정경로당,마을회관및경로당,48890450,대병면,35.5200848,128.0245102,"[""라마47b25a""]"
candidate_15a8c3f7f2f0dc05,한주경로당,경로당,48890250,합천읍,35.5687981,128.1548184,"[""라마59a30a"",""라마59a30b""]"
candidate_15e77a7be949a40f,범구주경로당,마을회관및경로당,48890350,율곡면,35.5790099,128.2036029,"[""라마63b31b""]"
candidate_15f9b2559c27529b,오서경로당,마을회관및경로당,48890370,쌍책면,35.574736,128.2687417,"[""라마69b31a""]"
candidate_163a0d99b4198ebc,구미1구 경로당,마을회관및경로당,48890330,가야면,35.7397891,128.101493,"[""라마54a49a""]"
candidate_170ea4c68211ff04,봉계경로당,마을회관및경로당,48890310,봉산면,35.6107185,128.0243419,"[""라마47a35a""]"
candidate_1733e5cd16421d64,무릉경로당,마을회관및경로당,48890360,초계면,35.52944292,128.2421924,"[""라마67a26a""]"
candidate_18d8b710dd2c21a0,정곡경로당,마을회관및경로당,48890360,초계면,35.5219102,128.2501305,"[""라마67b25a"",""라마68a25a""]"
candidate_191a46e421d48c92,창동경로당,경로당,48890460,용주면,35.5084693,128.1134035,"[""라마55b23b""]"
candidate_1956a664253b496a,골말경로당,경로당,48890440,가회면,35.4204166,128.0330472,"[""라마48a13b""]"
candidate_1ac3beca72ae9935,육정경로당,경로당,48890250,합천읍,35.6061652,128.1181217,"[""라마55b34b"",""라마56a34b""]"
candidate_1aedcaf407401c29,하적포경로당,마을회관,48890390,청덕면,35.5569836,128.3479586,"[""라마76b29a""]"
candidate_1bc4be4e5fc0c0c8,신평경로당,마을회관및경로당,48890250,합천읍,35.6277748,128.1398475,"[""라마57b37a""]"
candidate_1c406ab736b4e146,원당경로당,마을회관및경로당,48890360,초계면,35.5377414,128.2398244,"[""라마67a27a""]"
candidate_1d052fe500782891,월평2구경로당,마을회관및경로당,48890460,용주면,35.5797413,128.1227611,"[""라마56a31b""]"
candidate_1e09cd450a69a442,사촌1구 경로당,마을회관및경로당,48890330,가야면,35.7505107,128.1254333,"[""라마56b50b""]"
candidate_1f53f34eb944666f,손목2구경로당,마을회관및경로당,48890460,용주면,35.5556162,128.1269048,"[""라마56b28b"",""라마56b29a""]"
candidate_20399ca2a7b8d0c6,학동경로당,마을회관및경로당,48890380,덕곡면,35.62561415,128.3480887,"[""라마76b36b""]"
candidate_2216c00480426ba0,구정2구경로당,마을회관및경로당,48890340,야로면,35.7062754,128.1673248,"[""라마60a45b""]"
candidate_226421852aa3abb3,시동경로당,경로당,48890400,적중면,35.54634058,128.3026052,"[""라마72b28a""]"
candidate_22ef454b8a8a8d6b,노리경로당,마을회관및경로당,48890460,용주면,35.5235127,128.1232378,[]
candidate_2337a007d7fce51f,상금할머니경로당,경로당,48890430,삼가면,35.4156172,128.1222144,[]
candidate_23ac3eebcf2de069,멱곡경로당,마을회관및경로당,48890420,쌍백면,35.4749532,128.1693456,"[""라마60b20a""]"
candidate_2471507ce77f0c5c,야천2구 경로당,마을회관및경로당,48890330,가야면,35.76950839,128.1359699,"[""라마57a52b"",""라마57b52b""]"
candidate_25e6643414d24de1,자비원 경로당,마을회관및경로당,48890330,가야면,35.79930666,128.0584495,[]
candidate_277572cc309bebdb,야천1구 경로당,마을회관및경로당,48890330,가야면,35.7633042,128.1388126,"[""라마57b52a""]"
candidate_277e2c5611049c6d,율지경로당,마을회관및경로당,48890380,덕곡면,35.6143604,128.3586711,"[""라마77b35b""]"
candidate_2898591fc653db70,개독경로당,마을회관,48890380,덕곡면,35.6258018,128.3515464,"[""라마77a36b""]"
candidate_28eb1cf8a8807391,가야 경로당,마을회관및경로당,48890330,가야면,35.76271077,128.1387893,"[""라마57b51b"",""라마57b52a""]"
candidate_29763c0629aa2cd9,대평할머니경로당,경로당,48890360,초계면,35.5445694,128.2508405,"[""라마68a27b""]"
candidate_2a2bf10ec544ce0c,율원경로당,마을회관및경로당,48890380,덕곡면,35.6400151,128.2911543,"[""라마71b38a"",""라마71b38b""]"
candidate_2af1fd72146fca21,방곡2구경로당,마을회관및경로당,48890460,용주면,35.5717392,128.101092,"[""라마54a30b"",""라마54b30b""]"
candidate_2b0a269abda98d8c,대박경로당,마을회관및경로당,48890460,용주면,35.5398808,128.0944902,"[""라마53b27a""]"
candidate_2b426524ca2349cd,상두곡경로당,마을회관및경로당,48890390,청덕면,35.5491288,128.3200644,"[""라마74a28a""]"
candidate_2c9c262d9acc0216,하니경로당,마을회관및경로당,48890410,대양면,35.5320423,128.1788385,"[""라마61b26a""]"
candidate_2cb1aacf1ac80b4f,정대경로당,마을회관및경로당,48890250,합천읍,35.56410251,128.1596818,"[""라마59b29b"",""라마59b30a""]"
candidate_2cf14500c51f3367,하이츠경로당,경로당,48890250,합천읍,35.56167804,128.1597651,"[""라마59b29b""]"
candidate_2da5ccac2bdad007,정골 경로당,마을회관및경로당,48890330,가야면,35.77762869,128.14275,"[""라마58a53b""]"
candidate_2dac6605a7662fbb,주막거리양전경로당,마을회관및경로당,48890430,삼가면,35.4232334,128.1395329,"[""라마58a14a""]"
candidate_2e4c921d749b5600,용주경로당(분회),경로당,48890460,용주면,35.53884003,128.114639,"[""라마55b27a""]"
candidate_2e9d874f807166ca,제내경로당,마을회관및경로당,48890350,율곡면,35.58584513,128.2098986,"[""라마64a32a""]"
candidate_2ea39d7dd0942f86,현동경로당,마을회관및경로당,48890350,율곡면,35.57121034,128.221397,"[""라마65a30b""]"
candidate_2ededb510addf72c,율진1구학산경로당,마을회관및경로당,48890350,율곡면,35.6050202,128.1947176,"[""라마62b34b""]"
candidate_2f5280ae098e8d1d,월광 경로당,마을회관및경로당,48890340,야로면,35.7313005,128.1580582,[]
candidate_3016c156afd65191,맬리 경로당,마을회관및경로당,48890330,가야면,35.74144894,128.1187735,"[""라마55b49b""]"
candidate_30771ba898ecc611,목곡경로당,마을회관및경로당,48890440,가회면,35.45336337,128.0079323,"[""라마46a17b""]"
candidate_308295fbd541ccb9,원소경로당,마을회관및경로당,48890430,삼가면,35.4116557,128.1175179,"[""라마56a13a""]"
candidate_30849d94562f375f,상림경로당,마을회관및경로당,48890350,율곡면,35.57780225,128.1853837,"[""라마62a31b""]"
candidate_30ece988f3422ddf,내천경로당,마을회관및경로당,48890350,율곡면,35.61170432,128.2382677,"[""라마66b35a""]"
candidate_314862bacb2f567c,옥산동경로당,마을회관및경로당,48890250,합천읍,35.5695358,128.1625169,"[""라마60a30b""]"
candidate_31558ee7f8407199,옥동경로당,마을회관및경로당,48890430,삼가면,35.4021568,128.0947916,[]
candidate_3179392515141e3b,상부할아버지경로당,경로당,48890400,적중면,35.5463344,128.2753646,"[""라마70a28a""]"
candidate_317a36203af19b1e,월막경로당,마을회관및경로당,48890400,적중면,35.5447376,128.2959269,"[""라마72a27b""]"
candidate_319709a6bc900c2b,부수경로당,마을회관및경로당,48890400,적중면,35.5441008,128.2871787,"[""라마71a27b""]"
candidate_31d85b96670420fb,나대3구(모로동)경로당,마을회관및경로당,48890340,야로면,35.758177,128.1724539,"[""라마60b51a""]"
candidate_320e8564f0c941d7,이계경로당,마을회관및경로당,48890410,대양면,35.5175011,128.1610228,"[""라마59b24b""]"
candidate_325706f9cfc039e1,소례경로당,마을회관및경로당,48890390,청덕면,35.5996146,128.3334221,[]
candidate_33b888ac75a286fb,정양경로당,마을회관및경로당,48890410,대양면,35.5428363,128.1629924,"[""라마60a27b""]"
candidate_34ae3e312fb646a8,등곡경로당,마을회관및경로당,48890440,가회면,35.47210396,128.0245507,"[""라마47b19b""]"
candidate_3645d7033dc8de8a,내곡경로당,마을회관및경로당,48890250,합천읍,35.64141059,128.1497098,"[""라마58b38b""]"
candidate_36b328b15ff6d256,도곡경로당,마을회관및경로당,48890310,봉산면,35.6288383,128.0054434,"[""라마45b37a""]"
candidate_36e84bd86026de25,중문경로당,마을회관및경로당,48890430,삼가면,35.434035,128.1001486,[]
candidate_37273ef4cddb2190,두방경로당,마을회관및경로당,48890400,적중면,35.53314874,128.2918939,"[""라마71b26b""]"
candidate_37b7ddb75cdf4196,함지경로당,마을회관및경로당,48890410,대양면,35.4911051,128.1635381,"[""라마60a21b""]"
candidate_383704c15836662a,용지1구경로당,마을회관및경로당,48890460,용주면,35.5442272,128.113167,"[""라마55b27b""]"
candidate_38b7f372517e71fd,금평경로당,마을회관및경로당,48890340,야로면,35.700759,128.1799067,"[""라마61a45a"",""라마61b45a""]"
candidate_3919dcb009155ac9,죽죽화남경로당,경로당,48890460,용주면,35.55170756,128.0414014,"[""라마49a28b""]"
candidate_392953a5bbfdf621,인평할머니경로당,경로당,48890430,삼가면,35.41722182,128.1482919,"[""라마58b13b""]"
candidate_3994ff87f31e6cd9,구전경로당,마을회관및경로당,48890440,가회면,35.4272216,128.032147,"[""라마48a14b""]"
candidate_3a893cbf1ea48407,교촌경로당,마을회관및경로당,48890360,초계면,35.55869447,128.2627207,"[""라마69a29a""]"
candidate_3aad022dcab48aff,박곡경로당,마을회관및경로당,48890370,쌍책면,35.6361887,128.2658556,"[""라마69a38a""]"
candidate_3b16d1ace53d51e2,어파경로당,마을회관및경로당,48890420,쌍백면,35.4199236,128.1689441,"[""라마60b13b"",""라마60b14a""]"
candidate_3b5fa854fead7f9a,봉두경로당,마을회관및경로당,48890430,삼가면,35.4098272,128.1335684,"[""라마57a12b"",""라마57b12b""]"
candidate_3bb4cea960400422,쌍백중앙경로당,경로당,48890420,쌍백면,35.4408399,128.145152,"[""라마58b16a""]"
candidate_3bebf48e1b44bd11,중매마을경로당,경로당,48890370,쌍책면,35.62041352,128.2469593,"[""라마67b36a""]"
candidate_3c3754c1d1157105,승림경로당,마을회관및경로당,48890400,적중면,35.5363224,128.2980903,"[""라마72a26b"",""라마72a27a""]"
candidate_3c864630ed20e0f4,원전경로당,마을회관및경로당,48890420,쌍백면,35.4610839,128.1462571,"[""라마58b18b""]"
candidate_3d0ec138a3287ac6,대지경로당,마을회관및경로당,48890450,대병면,35.53970253,127.9846603,"[""라마43b27a""]"
candidate_3d188147a2197522,황계택계경로당,경로당,48890460,용주면,35.5080533,128.0668492,"[""라마51a23b""]"
candidate_3dd4d88ad93e77ab,중촌경로당,마을회관및경로당,48890370,쌍책면,35.5812435,128.2921441,"[""라마71b31b"",""라마71b32a""]"
candidate_3defd6fa8cd39bad,대산경로당,경로당,48890450,대병면,35.5096654,128.0513397,"[""라마49b23b"",""라마50a23b""]"
candidate_3e01eb1ba124a847,구전경로당,마을회관및경로당,48890430,삼가면,35.41931005,128.1443755,[]
candidate_3e17fe8cdd0ee4e0,광산경로당,마을회관및경로당,48890320,묘산면,35.6439499,128.1187515,"[""라마55b38b"",""라마56a38b""]"
candidate_3e7b298f233281fb,갑산1구경로당,마을회관및경로당,48890350,율곡면,35.58962368,128.2454081,"[""라마67b32b""]"
candidate_3e9d91597c4194eb,대현경로당,마을회관및경로당,48890420,쌍백면,35.44659847,128.1944783,[]
candidate_3ea89bef242720b0,북동경로당,마을회관및경로당,48890380,덕곡면,35.64180388,128.3484694,"[""라마76b38b""]"
candidate_3f16fdd1ffbf5ef6,가등마을경로당,마을회관및경로당,48890440,가회면,35.4637201,128.0285366,"[""라마47b18b"",""라마48a18b""]"
candidate_3fb4f1619a29cc9d,교촌할머니경로당,경로당,48890360,초계면,35.55869447,128.2627207,"[""라마69a29a""]"
candidate_4054bf93ebc676cc,도동 경로당(묵촌2구),마을회관및경로당,48890340,야로면,35.7038238,128.1389746,"[""라마57b45a"",""라마57b45b""]"
candidate_408ba10d445720a0,석사 경로당,경로당,48890340,야로면,35.6758006,128.1797663,"[""라마61a42a""]"
candidate_412f44eeece2db23,청계2구 경로당,마을회관및경로당,48890340,야로면,35.7115239,128.2009553,"[""라마63a46a""]"
candidate_4155752cc9cb581c,개금불경로당,경로당,48890320,묘산면,35.6377361,128.1129344,"[""라마55a38a"",""라마55b38a""]"
candidate_4269550d98a7d511,양리경로당,마을회관및경로당,48890450,대병면,35.5050224,128.0257906,"[""라마47b23a""]"
candidate_43573e9a9107fa0b,율진1구경로당,마을회관및경로당,48890350,율곡면,35.60683245,128.1893137,"[""라마62a34b""]"
candidate_43588974cc43a94a,금평2구 경로당,마을회관및경로당,48890340,야로면,35.70857305,128.1853793,[]
candidate_439f339adbb82e9b,죽전경로당,마을회관및경로당,48890420,쌍백면,35.4444018,128.1279437,"[""라마56b16b"",""라마57a16b""]"
candidate_43f280e37597f4aa,이곡경로당,마을회관및경로당,48890410,대양면,35.52190773,128.1657835,"[""라마60a25a""]"
candidate_440426991e8de682,송림경로당,마을회관및경로당,48890310,봉산면,35.60991761,128.0408073,[]
candidate_454721371a1f59d1,대기경로당,마을회관및경로당,48890440,가회면,35.46314027,128.0012786,"[""라마45a18b"",""라마45b18b""]"
candidate_45c835725b624945,장계경로당,마을회관및경로당,48890250,합천읍,35.6152919,128.1222745,"[""라마56a35b""]"
candidate_4638141099f37e70,성산할머니경로당,경로당,48890370,쌍책면,35.57749702,128.2848503,"[""라마71a31b""]"
candidate_46517d481a239948,본곡경로당,마을회관및경로당,48890380,덕곡면,35.6416559,128.3126261,"[""라마73b38b""]"
candidate_4658827c46ea5484,다공경로당,마을회관및경로당,48890440,가회면,35.46074415,128.0680787,[]
candidate_46c7405be97ed864,당산경로당,마을회관및경로당,48890400,적중면,35.54172018,128.3022901,"[""라마72b27b""]"
candidate_472f5d3a6d1885e8,두곡경로당,마을회관및경로당,48890390,청덕면,35.55400662,128.3184731,"[""라마74a28b"",""라마74a29a""]"
candidate_479aa7af48bb9ba9,회양1구경로당,마을회관및경로당,48890450,대병면,35.5225022,128.0142238,"[""라마46b25a""]"
candidate_4835b354341d403f,안불경로당,경로당,48890440,가회면,35.45061187,128.0290387,"[""라마47b17a"",""라마48a17a""]"
candidate_489d9bd80b19e7d4,정토경로당,마을회관및경로당,48890400,적중면,35.5299543,128.2568802,"[""라마68b26a""]"
candidate_48d3f21dd1ee47ec,죽전 경로당,마을회관및경로당,48890330,가야면,35.7500549,128.0782114,"[""라마52a50b""]"
candidate_4900eec5d8d2b99b,상현경로당,마을회관및경로당,48890310,봉산면,35.6409028,128.0345733,"[""라마48a38a""]"
candidate_493d85919e7c440b,외동경로당,마을회관및경로당,48890430,삼가면,35.4144394,128.0991554,"[""라마54a13a""]"
candidate_495628a28777b819,택리할머니경로당,경로당,48890360,초계면,35.5528381,128.2405074,"[""라마67a28b""]"
candidate_49942292e9869742,포두경로당,마을회관및경로당,48890380,덕곡면,35.6317437,128.3479697,"[""라마76b37b""]"
candidate_4aebc202a3bf894a,문림2구경로당,마을회관및경로당,48890350,율곡면,35.57072389,128.1923927,"[""라마62b30b""]"
candidate_4b00d559a966c65e,숭산 경로당,마을회관및경로당,48890330,가야면,35.73180801,128.1084903,"[""라마55a48b""]"
candidate_4b1b87abe9b09b9f,계산동편경로당,마을회관및경로당,48890310,봉산면,35.6006082,128.0645974,"[""라마51a33b"",""라마51a34a""]"
candidate_4b4d2ab14667684f,구현동 경로당,마을회관및경로당,48890330,가야면,35.7359466,128.1321872,"[""라마57a48b"",""라마57a49a""]"
candidate_4c397ca2dbec8fd1,죽림경로당,경로당,48890380,덕곡면,35.6437216,128.3084809,"[""라마73a38b""]"
candidate_4c5c06d7ef3f2d76,합천읍분회경로당,경로당,48890250,합천읍,35.5650037,128.1611089,"[""라마59b30a""]"
candidate_4cfbe4f021f2a983,성기1구 경로당,마을회관및경로당,48890330,가야면,35.7220763,128.1030169,[]
candidate_4d0d86420e47a1dd,장지경로당,마을회관및경로당,48890410,대양면,35.5180089,128.2010232,"[""라마63b24b""]"
candidate_4d262211ac1d7643,평산경로당,마을회관및경로당,48890460,용주면,35.5254836,128.1174303,"[""라마55b25b"",""라마56a25b""]"
candidate_4dbfd5361c1ccea4,가호경로당,마을회관및경로당,48890460,용주면,35.5506802,128.0661566,"[""라마51a28a""]"
candidate_4df6c38f8abaddae,새청 경로당,마을회관및경로당,48890330,가야면,35.74616918,128.1204619,"[""라마56a50a""]"
candidate_4eb442023c9fa13e,거산양지경로당,마을회관및경로당,48890320,묘산면,35.6707281,128.1520622,"[""라마58b41b"",""라마59a41b""]"
candidate_4eebf994188e4f08,인곡경로당,마을회관및경로당,48890250,합천읍,35.6052528,128.1004388,"[""라마54a34a"",""라마54a34b""]"
candidate_4f1b3e1459a29a50,내동경로당,마을회관및경로당,48890430,삼가면,35.4137661,128.0958293,"[""라마54a13a""]"
candidate_4f69a706e6f3f795,노곡2구경로당,마을회관및경로당,48890310,봉산면,35.59465263,127.9963146,"[""라마44b33a"",""라마45a33a""]"
candidate_50a76246038b2ede,덕정경로당,마을회관및경로당,48890410,대양면,35.51421149,128.1784042,[]
candidate_5204f1dcf58784c2,화양경로당,마을회관및경로당,48890320,묘산면,35.68063255,128.1327424,"[""라마57a42b""]"
candidate_52396243ab528d9d,웅기경로당,마을회관및경로당,48890320,묘산면,35.65059181,128.1271543,"[""라마56b39b""]"
candidate_523ec769b11fae55,사정동경로당,경로당,48890380,덕곡면,35.6338612,128.3152566,"[""라마73b37b""]"
candidate_527b78a9ad63e237,양산경로당,마을회관및경로당,48890410,대양면,35.5045486,128.1737361,"[""라마61a23a""]"
candidate_53bb66919ad7bc6d,중무동 경로당,마을회관및경로당,48890330,가야면,35.7543595,128.1338206,"[""라마57a51a""]"
candidate_53c706d37e9374ac,모리경로당,마을회관및경로당,48890390,청덕면,35.5749074,128.3093246,"[""라마73a31a""]"
candidate_5415832bf33680cf,하남경로당,마을회관및경로당,48890360,초계면,35.5312616,128.2513285,"[""라마68a26a""]"
candidate_54dbc968fe5c7b64,하금경로당,마을회관및경로당,48890450,대병면,35.53214982,127.9915096,"[""라마44b26a""]"
candidate_550a298ff46b94b7,대동경로당,마을회관및경로당,48890380,덕곡면,35.62781926,128.3214264,"[""라마74a37a""]"
candidate_55ad7a3e82201d13,이부할머니경로당,경로당,48890430,삼가면,35.4133779,128.1259099,"[""라마56b13a""]"
candidate_568388f501a87243,덕곡경로당,경로당,48890380,덕곡면,35.6149187,128.3588724,"[""라마77b35b""]"
candidate_56ea3ed8d750b25c,장기경로당,마을회관및경로당,48890430,삼가면,35.414529,128.1196472,"[""라마56a13a""]"
candidate_56f9de2492a2f97f,산제경로당,마을회관및경로당,48890320,묘산면,35.6614118,128.1065175,"[""라마54b40b""]"
candidate_57e6e8240ed37570,대동경로당,마을회관및경로당,48890360,초계면,35.5617779,128.2502763,"[""라마67b29b"",""라마68a29b""]"
candidate_581ef25d33bda396,신소양경로당,경로당,48890250,합천읍,35.57899163,128.1677518,"[""라마60a31b"",""라마60b31b""]"
candidate_587caf6b2378427e,관기경로당,마을회관및경로당,48890320,묘산면,35.647953,128.1266421,"[""라마56b39a""]"
candidate_58a7b74ec4f5a62b,원금경로당,마을회관및경로당,48890430,삼가면,35.41752054,128.1166014,"[""라마55b13b"",""라마56a13b""]"
candidate_58c0208e35509a8d,죽고경로당,마을회관및경로당,48890400,적중면,35.5635334,128.3059352,[]
candidate_5902570d7365390a,삼리경로당,마을회관및경로당,48890420,쌍백면,35.4671705,128.0998922,"[""라마54a19a""]"
candidate_5a33a7e58028d1b2,가야마을경로당,마을회관및경로당,48890320,묘산면,35.6614319,128.0931532,"[""라마53b40b""]"
candidate_5a881ab14eae0594,낙민2구경로당,마을회관및경로당,48890350,율곡면,35.5851251,128.2314471,"[""라마66a32a""]"
candidate_5bc417073563acd9,성산2구경로당,마을회관및경로당,48890460,용주면,35.55252825,128.1488605,"[""라마58b28b""]"
candidate_5c31d3b9269084a1,성리1구경로당,마을회관및경로당,48890450,대병면,35.5237099,128.0492647,"[""라마49b25a""]"
candidate_5cb2dc274c9d234d,양지2구경로당,마을회관및경로당,48890310,봉산면,35.5874474,128.003002,[]
candidate_5cc5a14ee8d8c52e,내문경로당,마을회관및경로당,48890430,삼가면,35.4556312,128.0903154,"[""라마53b17b""]"
candidate_5cfb37515abea3ed,외곡경로당,마을회관및경로당,48890250,합천읍,35.6353978,128.1420801,"[""라마58a37b""]"
candidate_5d942a7d5d6dab15,구정1구경로당,마을회관및경로당,48890340,야로면,35.705629,128.165363,"[""라마60a45b""]"
candidate_5e0a5912b94b3ffe,하용계경로당,경로당,48890250,합천읍,35.6290072,128.1698134,"[""라마60b37a""]"
candidate_5e28c02041f9cff7,신기경로당,마을회관및경로당,48890430,삼가면,35.4254294,128.0968012,"[""라마54a14b""]"
candidate_60529a64a2a3bca1,하나곡경로당,마을회관및경로당,48890320,묘산면,35.6913099,128.1336604,"[""라마57a44a""]"
candidate_60622c84bf6c19d1,계림경로당,마을회관및경로당,48890250,합천읍,35.5844184,128.1477389,"[""라마58b32a""]"
candidate_608415ddecad35bf,문림1구경로당,마을회관및경로당,48890350,율곡면,35.5690771,128.1924352,"[""라마62b30b""]"
candidate_6183605350064405,야천3구 경로당,마을회관및경로당,48890330,가야면,35.77122121,128.1298792,"[""라마56b52b""]"
candidate_6191edf99fb60fbc,금성경로당,경로당,48890450,대병면,35.512147,128.0442084,"[""라마49a24a""]"
candidate_62c09266ca7ca79a,봉산분회경로당,경로당,48890310,봉산면,35.6277405,128.0418873,"[""라마49a36b""]"
candidate_63ad2db3961b91e1,안정골경로당,마을회관및경로당,48890440,가회면,35.4497468,128.0350711,"[""라마48b17a""]"
candidate_63e2c26757e26105,야로1구 경로당,마을회관및경로당,48890340,야로면,35.70822367,128.1712742,"[""라마60b45b"",""라마60b46a""]"
candidate_651233fe02647295,중촌경로당,마을회관및경로당,48890320,묘산면,35.6502021,128.1307041,"[""라마57a39b""]"
candidate_65693a8ab101c2b0,새터경로당,마을회관및경로당,48890430,삼가면,35.39361619,128.1168683,[]
candidate_659a28578692d49e,무곡경로당,마을회관및경로당,48890410,대양면,35.52174308,128.1869415,"[""라마62a25a""]"
candidate_65b51a0c646d626d,권빈2구경로당,마을회관및경로당,48890310,봉산면,35.6195335,128.0708166,"[""라마51b36a""]"
candidate_6668f52f9bf15715,반포경로당,마을회관및경로당,48890320,묘산면,35.6510864,128.0903361,"[""라마53a39b""]"
candidate_6697e64b54db37db,가야할머니 경로당,경로당,48890330,가야면,35.7597715,128.1382535,"[""라마57b51b""]"
candidate_67790f37c53d3a6c,서산경로당,마을회관및경로당,48890250,합천읍,35.5724866,128.1458304,"[""라마58b30b""]"
candidate_68ba8153d34aa795,임북1구경로당,마을회관및경로당,48890350,율곡면,35.5807674,128.1927721,"[""라마62b31b""]"
candidate_693055191bae46c9,계산남계경로당,경로당,48890310,봉산면,35.6124061,128.0665937,"[""라마51a35a""]"
candidate_6a1d01340ed1c92c,남교 경로당,마을회관및경로당,48890330,가야면,35.7355507,128.0930073,"[""라마53b48b""]"
candidate_6a56b73c83675aac,횡보경로당,마을회관및경로당,48890400,적중면,35.57063092,128.2936168,"[""라마71b30b""]"
candidate_6a6a1af0f04b2efd,매호경로당,마을회관및경로당,48890370,쌍책면,35.5996351,128.2631742,"[""라마69a33b"",""라마69a34a""]"
candidate_6aab20110b533fcb,택리경로당,마을회관및경로당,48890360,초계면,35.5531802,128.2406755,"[""라마67a28b""]"
candidate_6b2d0ad2b1e87b8f,술곡경로당,마을회관및경로당,48890420,쌍백면,35.4682394,128.1234839,"[""라마56b19a""]"
candidate_6b39da30eb5bb8c0,계산2구서편경로당,경로당,48890310,봉산면,35.5994197,128.0622457,"[""라마50b33b""]"
candidate_6c37bcc13bb86411,신기마을경로당,마을회관및경로당,48890310,봉산면,35.6386047,128.0572631,"[""라마50a38a""]"
candidate_6c4114bc0f4520c4,갑산3구경로당,마을회관및경로당,48890350,율곡면,35.594769,128.2541863,"[""라마68a33a""]"
candidate_6c6aac8d7b1d9bd2,묵동경로당,마을회관및경로당,48890420,쌍백면,35.45621674,128.1677529,"[""라마60b18a""]"
candidate_6c92d6ee8e54eebe,황산1구본동 경로당,마을회관및경로당,48890330,가야면,35.76040221,128.1342072,"[""라마57a51b""]"
candidate_6e2b4607245d7f65,황정경로당,마을회관및경로당,48890400,적중면,35.5356595,128.2852409,"[""라마71a26b""]"
candidate_6e3316260960551d,영전 경로당,마을회관및경로당,48890330,가야면,35.7276427,128.0969665,"[""라마53b48a""]"
candidate_6e3ac22e1fd148c0,동남경로당,경로당,48890320,묘산면,35.6779843,128.1445307,"[""라마58a42b""]"
candidate_6e4b3634ef7e599e,벽전경로당,마을회관및경로당,48890350,율곡면,35.56810067,128.2196043,"[""라마65a30a"",""라마65a30b""]"
candidate_6fb6f5481ee7d5db,대전 경로당,마을회관및경로당,48890330,가야면,35.7396467,128.0877937,"[""라마53a49a""]"
candidate_6fea81522268672c,도방경로당,마을회관및경로당,48890370,쌍책면,35.6375575,128.249607,"[""라마67b38a""]"
candidate_708ccf58740eeed0,황령 경로당,마을회관및경로당,48890330,가야면,35.7414107,128.0786414,"[""라마52a49b""]"
candidate_70bd7cfc4b5f5756,권빈1구경로당,마을회관및경로당,48890310,봉산면,35.6362391,128.0651781,"[""라마51a37b""]"
candidate_7132d67fd5d329d0,신촌경로당,마을회관및경로당,48890370,쌍책면,35.6270283,128.254489,"[""라마68a36b"",""라마68a37a""]"
candidate_720607c7d594714e,교동경로당,마을회관및경로당,48890320,묘산면,35.6580261,128.1126095,"[""라마55a40a""]"
candidate_72624b516b243f71,남산경로당,마을회관및경로당,48890430,삼가면,35.409708,128.1085415,"[""라마55a12b""]"
candidate_72792d5fdc6a4c02,황산2구 경로당,마을회관및경로당,48890330,가야면,35.7749546,128.1258974,"[""라마56b53a""]"
candidate_7328a9d50ed2db2c,용계경로당,마을회관및경로당,48890250,합천읍,35.6365049,128.1645073,"[""라마60a37b"",""라마60a38a""]"
candidate_73936f9963b47825,더내 경로당,마을회관및경로당,48890330,가야면,35.74630607,128.0900998,"[""라마53a50a""]"
candidate_73a655a7ddc90b3c,대부리소부경로당,마을회관및경로당,48890390,청덕면,35.5443456,128.3419374,"[""라마76a27b""]"
candidate_73ca51e6e43ad219,도옥경로당,마을회관및경로당,48890320,묘산면,35.6704762,128.1195931,"[""라마56a41b""]"
candidate_745300e88dcd0d34,술곡경로당,마을회관및경로당,48890310,봉산면,35.57640503,127.991185,"[""라마44a31a"",""라마44b31a""]"
candidate_74e8947981e2b725,대곡경로당,마을회관및경로당,48890420,쌍백면,35.47051361,128.1905032,"[""라마62b19b""]"
candidate_75a7503741472e6c,심묘경로당,경로당,48890320,묘산면,35.6500099,128.1249115,[]
candidate_75d9902c919275dd,항곡2구경로당,마을회관및경로당,48890350,율곡면,35.6090753,128.2113833,[]
candidate_7616f96783bef514,압곡1구경로당,마을회관및경로당,48890310,봉산면,35.6388246,128.0491586,"[""라마49b38a""]"
candidate_772b5e3e72d0805f,하두심경로당,경로당,48890440,가회면,35.49130516,128.0223192,"[""라마47a21b""]"
candidate_77489c07431fc897,송정경로당,마을회관및경로당,48890390,청덕면,35.6163465,128.294369,"[""라마71b35b""]"
candidate_77a882602ae29a8e,회양경로당,마을회관및경로당,48890450,대병면,35.5181657,128.0201216,"[""라마47a24b""]"
candidate_78f1d77c95c12a0f,월평1구경로당,마을회관및경로당,48890460,용주면,35.5667127,128.117479,"[""라마55b30a"",""라마56a30a""]"
candidate_79433db1d3428be6,아천경로당,마을회관및경로당,48890410,대양면,35.5386241,128.1836945,"[""라마61b27a"",""라마62a27a""]"
candidate_7959ef0c75ca18c9,오방경로당,마을회관및경로당,48890390,청덕면,35.51303743,128.3636109,"[""라마78a24a"",""라마78a24b""]"
candidate_79d88b880a5a5d91,본천경로당,마을회관및경로당,48890350,율곡면,35.5575036,128.1923445,"[""라마62b29a""]"
